"Data","Descrição","Valor",""
"12/09/2018 22:43:59","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-12","0.185",""
"11/09/2018 23:40:56","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-11","0.022",""
"11/09/2018 23:40:47","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-11","0.022",""
"11/09/2018 23:40:23","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-11","0.185",""
"11/09/2018 17:28:11","Bônus Residual 2018-09-05 - 2018-09-10 - guimotajr Contrato 116801 TH/s 0.100 level 2","0.0141",""
"11/09/2018 17:14:11","Bônus Residual 2018-09-05 - 2018-09-10 - anamaria007d Contrato 108494 TH/s 0.600 level 2","0.08459999999999999",""
"11/09/2018 17:14:10","Bônus Residual 2018-09-05 - 2018-09-10 - frederico007e Contrato 108488 TH/s 0.600 level 2","0.08459999999999999",""
"11/09/2018 17:14:10","Bônus Residual 2018-09-05 - 2018-09-10 - frederico007d Contrato 108485 TH/s 0.600 level 2","0.08459999999999999",""
"11/09/2018 17:14:01","Bônus Residual 2018-09-05 - 2018-09-10 - anamaria007e Contrato 108390 TH/s 0.600 level 2","0.08459999999999999",""
"11/09/2018 17:14:00","Bônus Residual 2018-09-05 - 2018-09-10 - Frederico007 Contrato 108387 TH/s 0.100 level 1","0.0141",""
"11/09/2018 17:13:57","Bônus Residual 2018-09-05 - 2018-09-10 - Anamaria007 Contrato 108348 TH/s 0.100 level 1","0.0141",""
"11/09/2018 16:49:18","Bônus Residual 2018-09-05 - 2018-09-10 - roberto007D Contrato 94150 TH/s 1.200 level 1","0.1692",""
"11/09/2018 16:48:55","Bônus Residual 2018-09-05 - 2018-09-10 - robberto007E Contrato 93917 TH/s 1.200 level 1","0.1692",""
"10/09/2018 22:26:09","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-10","0.022",""
"10/09/2018 22:26:01","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-10","0.022",""
"10/09/2018 22:25:35","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-10","0.183",""
"09/09/2018 17:19:27","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-09","0.023",""
"09/09/2018 17:19:18","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-09","0.023",""
"09/09/2018 17:18:53","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-09","0.188",""
"08/09/2018 23:22:23","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-08","0.022",""
"08/09/2018 23:22:15","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-08","0.022",""
"08/09/2018 23:21:51","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-08","0.187",""
"07/09/2018 22:24:26","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-07","0.023",""
"07/09/2018 22:24:17","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-07","0.023",""
"07/09/2018 22:23:52","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-07","0.188",""
"07/09/2018 00:59:29","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-07","0.023",""
"07/09/2018 00:59:20","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-07","0.023",""
"07/09/2018 00:58:54","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-07","0.192",""
"06/09/2018 17:59:54","Bônus Residual 2018-08-29 - 2018-09-04 - guimotajr Contrato 116801 TH/s 0.100 level 2","0.01666",""
"06/09/2018 17:18:00","Bônus Residual 2018-08-29 - 2018-09-04 - anamaria007d Contrato 108494 TH/s 0.600 level 2","0.09995999999999999",""
"06/09/2018 17:17:59","Bônus Residual 2018-08-29 - 2018-09-04 - frederico007e Contrato 108488 TH/s 0.600 level 2","0.09995999999999999",""
"06/09/2018 17:17:58","Bônus Residual 2018-08-29 - 2018-09-04 - frederico007d Contrato 108485 TH/s 0.600 level 2","0.09995999999999999",""
"06/09/2018 17:17:19","Bônus Residual 2018-08-29 - 2018-09-04 - anamaria007e Contrato 108390 TH/s 0.600 level 2","0.09995999999999999",""
"06/09/2018 17:17:19","Bônus Residual 2018-08-29 - 2018-09-04 - Frederico007 Contrato 108387 TH/s 0.100 level 1","0.01666",""
"06/09/2018 17:16:37","Bônus Residual 2018-08-29 - 2018-09-04 - Anamaria007 Contrato 108348 TH/s 0.100 level 1","0.01666",""
"06/09/2018 15:51:13","Bônus Residual 2018-08-29 - 2018-09-04 - roberto007D Contrato 94150 TH/s 1.200 level 1","0.19992",""
"06/09/2018 15:49:58","Bônus Residual 2018-08-29 - 2018-09-04 - robberto007E Contrato 93917 TH/s 1.200 level 1","0.19992",""
"05/09/2018 23:38:06","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-05","0.023",""
"05/09/2018 23:37:57","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-05","0.023",""
"05/09/2018 23:37:34","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-05","0.191",""
"05/09/2018 00:10:15","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-05","0.023",""
"05/09/2018 00:10:06","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-05","0.023",""
"05/09/2018 00:09:42","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-05","0.189",""
"04/09/2018 00:25:54","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-04","0.023",""
"04/09/2018 00:25:46","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-04","0.023",""
"04/09/2018 00:25:22","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-04","0.195",""
"02/09/2018 19:49:22","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-02","0.022",""
"02/09/2018 19:49:13","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-02","0.022",""
"02/09/2018 19:48:49","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-02","0.186",""
"01/09/2018 21:31:14","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-01","0.023",""
"01/09/2018 21:31:06","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-01","0.023",""
"01/09/2018 21:30:42","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-01","0.192",""
"31/08/2018 23:55:52","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-31","0.022",""
"31/08/2018 23:55:44","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-31","0.022",""
"31/08/2018 23:55:20","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-31","0.187",""
"31/08/2018 01:30:14","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-31","0.023",""
"31/08/2018 01:30:05","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-31","0.023",""
"31/08/2018 01:29:40","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-31","0.192",""
"29/08/2018 22:13:08","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-29","0.023",""
"29/08/2018 22:12:59","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-29","0.023",""
"29/08/2018 22:12:36","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-29","0.192",""
"29/08/2018 21:25:57","Bônus Residual 2018-08-22 - 2018-08-28 - guimotajr Contrato 116801 TH/s 0.100 level 2","0.0168",""
"29/08/2018 20:55:26","Bônus Residual 2018-08-22 - 2018-08-28 - anamaria007d Contrato 108494 TH/s 0.600 level 2","0.1008",""
"29/08/2018 20:55:25","Bônus Residual 2018-08-22 - 2018-08-28 - frederico007e Contrato 108488 TH/s 0.600 level 2","0.1008",""
"29/08/2018 20:55:25","Bônus Residual 2018-08-22 - 2018-08-28 - frederico007d Contrato 108485 TH/s 0.600 level 2","0.1008",""
"29/08/2018 20:55:05","Bônus Residual 2018-08-22 - 2018-08-28 - anamaria007e Contrato 108390 TH/s 0.600 level 2","0.1008",""
"29/08/2018 20:55:05","Bônus Residual 2018-08-22 - 2018-08-28 - Frederico007 Contrato 108387 TH/s 0.100 level 1","0.0168",""
"29/08/2018 20:54:58","Bônus Residual 2018-08-22 - 2018-08-28 - Anamaria007 Contrato 108348 TH/s 0.100 level 1","0.0168",""
"29/08/2018 20:02:33","Bônus Residual 2018-08-22 - 2018-08-28 - roberto007D Contrato 94150 TH/s 1.200 level 1","0.2016",""
"29/08/2018 20:01:28","Bônus Residual 2018-08-22 - 2018-08-28 - robberto007E Contrato 93917 TH/s 1.200 level 1","0.2016",""
"28/08/2018 23:53:30","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-28","0.023",""
"28/08/2018 23:53:21","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-28","0.023",""
"28/08/2018 23:52:56","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-28","0.195",""
"27/08/2018 21:51:12","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-27","0.023",""
"27/08/2018 21:51:03","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-27","0.023",""
"27/08/2018 21:50:39","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-27","0.192",""
"27/08/2018 02:25:17","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-27","0.023",""
"27/08/2018 02:25:08","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-27","0.023",""
"27/08/2018 02:24:44","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-27","0.193",""
"26/08/2018 02:51:56","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-26","0.023",""
"26/08/2018 02:51:47","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-26","0.023",""
"26/08/2018 02:51:23","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-26","0.19",""
"24/08/2018 23:49:41","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-24","0.023",""
"24/08/2018 23:49:32","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-24","0.023",""
"24/08/2018 23:49:08","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-24","0.191",""
"24/08/2018 11:13:53","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-24","0.023",""
"24/08/2018 11:13:44","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-24","0.023",""
"24/08/2018 11:13:20","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-24","0.192",""
"23/08/2018 22:50:06","Bônus Residual 2018-08-14 - 2018-08-21 - anamaria007d Contrato 108494 TH/s 0.600 level 2","0.1152",""
"23/08/2018 22:50:03","Bônus Residual 2018-08-14 - 2018-08-21 - frederico007e Contrato 108488 TH/s 0.600 level 2","0.1152",""
"23/08/2018 22:50:03","Bônus Residual 2018-08-14 - 2018-08-21 - frederico007d Contrato 108485 TH/s 0.600 level 2","0.1152",""
"23/08/2018 22:49:32","Bônus Residual 2018-08-14 - 2018-08-21 - anamaria007e Contrato 108390 TH/s 0.600 level 2","0.1152",""
"23/08/2018 22:49:31","Bônus Residual 2018-08-14 - 2018-08-21 - Frederico007 Contrato 108387 TH/s 0.100 level 1","0.0192",""
"23/08/2018 22:49:26","Bônus Residual 2018-08-14 - 2018-08-21 - Anamaria007 Contrato 108348 TH/s 0.100 level 1","0.0192",""
"23/08/2018 22:02:26","Bônus Residual 2018-08-14 - 2018-08-21 - roberto007D Contrato 94150 TH/s 1.200 level 1","0.2304",""
"23/08/2018 22:01:53","Bônus Residual 2018-08-14 - 2018-08-21 - robberto007E Contrato 93917 TH/s 1.200 level 1","0.2304",""
"23/08/2018 21:36:22","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-22","0.023",""
"23/08/2018 21:36:12","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-22","0.023",""
"23/08/2018 21:35:45","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-22","0.19",""
"21/08/2018 20:06:01","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-21","0.023",""
"21/08/2018 20:05:52","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-21","0.023",""
"21/08/2018 20:05:27","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-21","0.194",""
"21/08/2018 02:04:09","Team Bonus 21/08/2018","20.8",""
"20/08/2018 20:58:51","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-20","0.023",""
"20/08/2018 20:58:42","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-20","0.023",""
"20/08/2018 20:58:17","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-20","0.191",""
"20/08/2018 18:13:40","Bônus Indicação PE(APL7W3) - PRO(Customized Profit Multi)","4",""
"20/08/2018 17:30:33","Bônus Indicação PE(Z0P8IL) - PRO(Customized Profit Multi)","4",""
"20/08/2018 17:30:33","Pagamento Pedido Z0P8IL","40",""
"19/08/2018 22:24:30","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-19","0.023",""
"19/08/2018 22:24:19","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-19","0.023",""
"19/08/2018 22:23:46","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-19","0.192",""
"19/08/2018 01:14:46","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-19","0.023",""
"19/08/2018 01:14:37","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-19","0.023",""
"19/08/2018 01:14:13","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-19","0.191",""
"18/08/2018 05:50:17","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-18","0.023",""
"18/08/2018 05:50:09","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-18","0.023",""
"18/08/2018 05:49:45","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-18","0.193",""
"16/08/2018 20:24:16","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-16","0.023",""
"16/08/2018 20:24:08","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-16","0.023",""
"16/08/2018 20:23:44","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-16","0.194",""
"15/08/2018 22:08:57","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-15","0.023",""
"15/08/2018 22:08:40","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-15","0.023",""
"15/08/2018 22:07:52","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-15","0.194",""
"14/08/2018 21:17:59","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-14","0.023",""
"14/08/2018 21:17:30","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-14","0.023",""
"14/08/2018 21:16:07","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-14","0.19",""
"13/08/2018 22:44:34","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-13","0.023",""
"13/08/2018 22:44:19","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-13","0.023",""
"13/08/2018 22:43:48","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-13","0.19",""
"12/08/2018 13:05:24","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-12","0.023",""
"12/08/2018 13:05:15","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-12","0.023",""
"12/08/2018 13:04:52","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-12","0.19",""
"11/08/2018 22:17:37","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-11","0.023",""
"11/08/2018 22:17:26","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-11","0.023",""
"11/08/2018 22:16:55","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-11","0.189",""
"11/08/2018 09:21:36","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-11","0.022",""
"11/08/2018 09:21:25","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-11","0.022",""
"11/08/2018 09:20:48","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-11","0.186",""
"09/08/2018 22:42:47","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-09","0.023",""
"09/08/2018 22:42:36","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-09","0.023",""
"09/08/2018 22:41:54","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-09","0.194",""
"09/08/2018 16:08:41","Bônus Residual 2018-08-01 - 2018-08-07 - roberto007D Contrato 94150 TH/s 1.200 level 1","0.20832",""
"09/08/2018 16:07:40","Bônus Residual 2018-08-01 - 2018-08-07 - robberto007E Contrato 93917 TH/s 1.200 level 1","0.20832",""
"08/08/2018 18:12:33","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-08","0.023",""
"08/08/2018 18:12:25","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-08","0.023",""
"08/08/2018 18:12:01","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-08","0.194",""
"08/08/2018 02:02:48","Team Bonus 08/08/2018","19.2",""
"07/08/2018 23:36:28","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-08-07","0.024",""
"07/08/2018 23:36:19","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-08-07","0.024",""
"07/08/2018 23:35:55","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-08-07","0.199",""
"07/08/2018 15:34:54","Bônus Indicação PE(84HKFZ) - PRO(Customized Profit Multi)","48",""
"07/08/2018 11:27:54","Bônus Indicação PE(8BNMA0) - PRO(Customized Profit Multi)","48",""
